local,preco,metragem,quartos,garagens,banheiros,bairro
"Xaxim, Curitiba",670000,172.0,3.0,2.0,4.0,79
"Jardim Botânico, Curitiba",980000,312.0,4.0,4.0,3.0,43
"Hauer, Curitiba",615000,192.0,3.0,2.0,3.0,41
"Bacacheri, Curitiba",889000,230.0,3.0,3.0,3.0,9
"Butiatuvinha, Curitiba",3500000,550.0,5.0,8.0,8.0,18
"Fazendinha, Curitiba",650000,300.0,4.0,4.0,3.0,37
"Neoville, Curitiba",2500000,240.0,4.0,4.0,3.0,80
"Neoville, Curitiba",1900000,302.0,4.0,7.0,4.0,80
"Santo Inácio, Curitiba",1433000,240.0,3.0,3.0,5.0,63
"Santo Inácio, Curitiba",1611000,276.0,3.0,4.0,5.0,63
"Jardim das Américas, Curitiba",649000,200.0,3.0,4.0,3.0,45
"Pilarzinho, Curitiba",738211,112.0,3.0,1.0,3.0,54
"Sitio Cercado, Curitiba",724000,160.0,3.0,4.0,2.0,70
"São Braz, Curitiba",857890,129.0,2.0,2.0,2.0,64
"Mossunguê, Curitiba",1450000,205.0,3.0,2.0,4.0,50
"Pilarzinho, Curitiba",780000,180.0,3.0,3.0,3.0,54
"Pilarzinho, Curitiba",780000,206.0,3.0,3.0,3.0,54
"Campo Comprido, Curitiba",5776000,500.0,4.0,5.0,6.0,23
"Campo Comprido, Curitiba",6900000,650.0,4.0,5.0,6.0,23
"Santa Felicidade, Curitiba",635000,102.0,3.0,2.0,2.0,61
"Parolin, Curitiba",380000,158.0,4.0,2.0,4.0,53
"Hauer, Curitiba",590000,115.0,3.0,2.0,1.0,41
"Uberaba, Curitiba",699000,162.0,3.0,1.0,1.0,75
"Santo Inácio, Curitiba",3900000,363.0,4.0,4.0,5.0,63
"Santo Inácio, Curitiba",3900000,300.0,4.0,6.0,5.0,63
"Alto da XV, Curitiba",1500000,228.0,4.0,7.0,7.0,5
"Vila Izabel, Curitiba",1250000,173.0,3.0,4.0,3.0,77
"Santa Cândida, Curitiba",640000,115.0,3.0,3.0,2.0,60
"Cidade Industrial, Curitiba",550000,110.0,3.0,,2.0,33
"Água Verde, Curitiba",3400005,708.0,4.0,4.0,6.0,1
"Xaxim, Curitiba",550000,152.0,3.0,1.0,3.0,79
"Barreirinha, Curitiba",460000,150.0,3.0,2.0,3.0,12
"Atuba, Curitiba",790000,220.0,3.0,3.0,1.0,7
"Cajuru, Curitiba",499000,200.0,5.0,4.0,4.0,21
"Ecoville, Curitiba",3990900,480.0,6.0,,5.0,35
"Ecoville, Curitiba",3999000,485.0,6.0,8.0,6.0,35
"Jardim Social, Curitiba",2800025,1200.0,5.0,10.0,7.0,44
"Tingui, Curitiba",398000,130.0,3.0,1.0,2.0,74
"São Lourenço, Curitiba",960000,213.0,5.0,4.0,6.0,67
"Cidade Industrial, Curitiba",314800,76.0,2.0,2.0,2.0,33
"Santo Inácio, Curitiba",550000,114.0,3.0,2.0,1.0,63
"Bairro Alto, Curitiba",410000,120.0,3.0,2.0,3.0,10
"Boa Vista, Curitiba",645000,175.0,3.0,2.0,4.0,15
"Campina do Siqueira, Curitiba",2400025,604.0,5.0,6.0,6.0,22
"Sitio Cercado, Curitiba",280000,90.0,2.0,2.0,1.0,70
"Santa Cândida, Curitiba",895000,298.0,5.0,3.0,6.0,60
"Campo Comprido, Curitiba",715000,119.0,3.0,2.0,3.0,23
"Portão, Curitiba",750000,130.0,3.0,1.0,3.0,56
"Portão, Curitiba",798000,139.0,3.0,1.0,3.0,56
"Campo de Santana, Curitiba",285000,46.0,3.0,1.0,1.0,24
"Sitio Cercado, Curitiba",1300000,410.0,3.0,5.0,5.0,70
"Parolin, Curitiba",600000,100.0,3.0,,1.0,53
"Cidade Industrial, Curitiba",225000,,,,,33
"Cachoeira, Curitiba",2000000,,,,,20
"Santa Quitéria, Curitiba",1139710,220.0,3.0,3.0,3.0,62
"Boqueirão, Curitiba",810000,156.0,3.0,2.0,4.0,17
"Barreirinha, Curitiba",280000,100.0,2.0,2.0,1.0,12
"Hauer, Curitiba",750000,159.0,3.0,3.0,4.0,41
"Pilarzinho, Curitiba",580000,93.0,3.0,2.0,3.0,54
"Uberaba, Curitiba",670000,192.0,3.0,2.0,2.0,75
"Santa Cândida, Curitiba",898860,130.0,3.0,2.0,3.0,60
"Atuba, Curitiba",1389450,368.0,4.0,4.0,4.0,7
"Fazendinha, Curitiba",549850,146.0,3.0,2.0,3.0,37
"Uberaba, Curitiba",750000,135.0,3.0,3.0,3.0,75
"Seminário, Curitiba",2880378,184.0,4.0,3.0,5.0,69
"Água Verde, Curitiba",1045480,253.0,3.0,2.0,4.0,1
"Bom Retiro, Curitiba",1149720,239.0,3.0,4.0,5.0,16
"Campo Comprido, Curitiba",1389740,210.0,3.0,4.0,4.0,23
"Jardim das Américas, Curitiba",1099590,220.0,3.0,3.0,3.0,45
"Santa Felicidade, Curitiba",759380,149.0,3.0,3.0,4.0,61
"Pilarzinho, Curitiba",1490000,348.0,4.0,7.0,5.0,54
"Xaxim, Curitiba",649210,120.0,,,,79
"Campo Comprido, Curitiba",690000,151.0,3.0,2.0,2.0,23
"Hauer, Curitiba",599000,122.0,3.0,2.0,1.0,41
"Santo Inácio, Curitiba",3900000,424.0,4.0,6.0,5.0,63
"Santo Inácio, Curitiba",3900000,303.0,4.0,6.0,5.0,63
"Portão, Curitiba",755000,152.0,3.0,2.0,3.0,56
"Cidade Industrial, Curitiba",2990000,499.0,4.0,6.0,6.0,33
"São Lourenço, Curitiba",800000,186.0,3.0,2.0,3.0,67
"Boa Vista, Curitiba",1699000,272.0,3.0,6.0,3.0,15
"Uberaba, Curitiba",599760,145.0,3.0,3.0,4.0,75
"Umbará, Curitiba",890000,135.0,3.0,2.0,3.0,76
"Cajuru, Curitiba",650000,140.0,4.0,1.0,4.0,21
"Mossunguê, Curitiba",1499030,221.0,3.0,4.0,4.0,50
"Bairro Alto, Curitiba",474430,148.0,,,,10
"Uberaba, Curitiba",890000,200.0,4.0,4.0,3.0,75
"Uberaba, Curitiba",1990000,314.0,3.0,6.0,4.0,75
"Santa Felicidade, Curitiba",760000,,,,,61
"Pinheirinho, Curitiba",450000,,,,,55
"Uberaba, Curitiba",3099460,594.0,4.0,4.0,3.0,75
"Santa Felicidade, Curitiba",1659900,330.0,4.0,,,61
"Atuba, Curitiba",530000,130.0,3.0,2.0,3.0,7
"Alto Boqueirão, Curitiba",370000,66.0,3.0,2.0,2.0,3
"Sitio Cercado, Curitiba",389900,80.0,3.0,1.0,1.0,70
"Campo Comprido, Curitiba",1179200,164.0,3.0,2.0,3.0,23
"Uberaba, Curitiba",259000,75.0,2.0,1.0,1.0,75
"Portão, Curitiba",730000,133.0,3.0,1.0,3.0,56
"São Braz, Curitiba",969330,220.0,,,,64
"Cidade Industrial, Curitiba",439000,140.0,2.0,2.0,2.0,33
"Xaxim, Curitiba",748999,140.0,4.0,3.0,3.0,79
"Fazendinha, Curitiba",699000,137.0,3.0,2.0,3.0,37
"Abranches, Curitiba",519370,184.0,3.0,3.0,3.0,0
"Guaíra, Curitiba",368260,147.0,3.0,2.0,1.0,40
"Pinheirinho, Curitiba",290000,,,,,55
"Atuba, Curitiba",695000,154.0,3.0,2.0,3.0,7
"Bairro Alto, Curitiba",690000,400.0,4.0,2.0,1.0,10
"Guabirotuba, Curitiba",450000,117.0,3.0,2.0,2.0,39
"Santa Quitéria, Curitiba",1300000,250.0,,,,62
"Boa Vista, Curitiba",579460,132.0,,,,15
"Vista Alegre, Curitiba",890000,162.0,2.0,3.0,1.0,78
"Boqueirão, Curitiba",627861,123.0,3.0,2.0,3.0,17
"Uberaba, Curitiba",519180,96.0,,,,75
"Tingui, Curitiba",1298030,298.0,,,,74
"Campo de Santana, Curitiba",170000,36.0,2.0,1.0,1.0,24
"Campo de Santana, Curitiba",300000,68.0,3.0,2.0,2.0,24
"Sitio Cercado, Curitiba",360000,146.0,4.0,3.0,3.0,70
"Guaíra, Curitiba",550000,118.0,3.0,2.0,4.0,40
"Vista Alegre, Curitiba",679020,150.0,3.0,4.0,2.0,78
"Uberaba, Curitiba",597130,105.0,,,,75
"Hauer, Curitiba",635000,126.0,3.0,2.0,3.0,41
"Bacacheri, Curitiba",924900,132.0,3.0,2.0,4.0,9
"Boqueirão, Curitiba",620000,154.0,3.0,2.0,4.0,17
"Campo Comprido, Curitiba",2980000,393.0,4.0,6.0,5.0,23
"Cidade Industrial, Curitiba",220000,90.0,3.0,1.0,2.0,33
"Rebouças, Curitiba",2999990,549.0,4.0,4.0,5.0,58
"Rebouças, Curitiba",975030,269.0,3.0,3.0,6.0,58
"Sitio Cercado, Curitiba",415999,92.0,3.0,1.0,2.0,70
"Atuba, Curitiba",689000,165.0,3.0,1.0,2.0,7
"Pinheirinho, Curitiba",950005,157.0,3.0,4.0,2.0,55
"Abranches, Curitiba",1090000,385.0,7.0,5.0,6.0,0
"Bom Retiro, Curitiba",1024590,168.0,3.0,1.0,3.0,16
"Bairro Alto, Curitiba",380000,111.0,3.0,2.0,3.0,10
"Uberaba, Curitiba",630000,160.0,3.0,2.0,3.0,75
"Fazendinha, Curitiba",590000,115.0,3.0,4.0,1.0,37
"Santa Cândida, Curitiba",798420,618.0,3.0,3.0,2.0,60
"Alto Boqueirão, Curitiba",330000,87.0,3.0,2.0,3.0,3
"Uberaba, Curitiba",649080,126.0,3.0,2.0,2.0,75
"Uberaba, Curitiba",598600,105.0,,,,75
"Abranches, Curitiba",2299740,400.0,3.0,4.0,4.0,0
"Santa Felicidade, Curitiba",699025,180.0,3.0,2.0,2.0,61
"Novo Mundo, Curitiba",590000,92.0,1.0,1.0,2.0,51
"Santa Cândida, Curitiba",498400,120.0,3.0,4.0,2.0,60
"Pilarzinho, Curitiba",1599340,200.0,,,,54
"Ahú, Curitiba",2899510,450.0,7.0,5.0,5.0,2
"Abranches, Curitiba",989220,270.0,5.0,3.0,4.0,0
"Boqueirão, Curitiba",559000,100.0,3.0,2.0,3.0,17
"Campo de Santana, Curitiba",270000,62.0,2.0,,2.0,24
"São Braz, Curitiba",6490002,770.0,5.0,4.0,9.0,64
"Butiatuvinha, Curitiba",1289490,230.0,3.0,2.0,4.0,18
"Mercês, Curitiba",1100560,275.0,3.0,2.0,3.0,49
"Umbará, Curitiba",2799000,273.0,3.0,4.0,5.0,76
"Campo de Santana, Curitiba",215000,89.0,4.0,1.0,2.0,24
"Pinheirinho, Curitiba",360000,48.0,2.0,1.0,2.0,55
"Bairro Alto, Curitiba",625000,123.0,3.0,2.0,3.0,10
"Cidade Industrial, Curitiba",260000,52.0,2.0,1.0,2.0,33
"Xaxim, Curitiba",560000,98.0,3.0,3.0,2.0,79
"Vista Alegre, Curitiba",950000,160.0,3.0,2.0,4.0,78
"Ahú, Curitiba",1600000,150.0,4.0,2.0,4.0,2
"Alto Boqueirão, Curitiba",299000,63.0,3.0,2.0,2.0,3
"Cidade Industrial, Curitiba",320000,123.0,4.0,1.0,2.0,33
"Guaíra, Curitiba",899230,130.0,3.0,6.0,2.0,40
"Xaxim, Curitiba",1050000,154.0,3.0,2.0,4.0,79
"Mercês, Curitiba",980002,182.0,3.0,3.0,5.0,49
"Hauer, Curitiba",735000,159.0,3.0,2.0,3.0,41
"Boa Vista, Curitiba",579000,177.0,3.0,3.0,2.0,15
"Santa Cândida, Curitiba",581215,105.0,3.0,1.0,2.0,60
"Vista Alegre, Curitiba",950002,120.0,3.0,2.0,4.0,78
"Curitiba, Paraná",990000,167.0,4.0,2.0,3.0,-1
"Mercês, Curitiba",1349000,211.0,3.0,3.0,4.0,49
"Sitio Cercado, Curitiba",457000,,,,,70
"Abranches, Curitiba",869320,112.0,3.0,2.0,2.0,0
"Abranches, Curitiba",1127858,158.0,3.0,2.0,2.0,0
"Campo Comprido, Curitiba",860000,178.0,3.0,4.0,4.0,23
"Santa Quitéria, Curitiba",799000,194.0,4.0,4.0,4.0,62
"Guabirotuba, Curitiba",1450000,241.0,3.0,2.0,5.0,39
"São Braz, Curitiba",2990000,700.0,6.0,7.0,8.0,64
"Ecoville, Curitiba",1900000,222.0,3.0,5.0,4.0,35
"Jardim das Américas, Curitiba",760000,125.0,3.0,,3.0,45
"Santa Felicidade, Curitiba",1990000,370.0,5.0,6.0,5.0,61
"Uberaba, Curitiba",570000,125.0,3.0,2.0,3.0,75
"São João, Curitiba",6800025,672.0,4.0,4.0,7.0,66
"Mossunguê, Curitiba",3450005,531.0,5.0,4.0,6.0,50
"Uberaba, Curitiba",500000,95.0,3.0,2.0,3.0,75
"Campo Comprido, Curitiba",1190000,195.0,3.0,2.0,3.0,23
"Santa Cândida, Curitiba",309900,60.0,3.0,2.0,1.0,60
"Uberaba, Curitiba",766000,183.0,3.0,2.0,2.0,75
"Pinheirinho, Curitiba",450000,72.0,3.0,1.0,2.0,55
"São Braz, Curitiba",1120000,180.0,4.0,4.0,2.0,64
"Boa Vista, Curitiba",2150003,528.0,,,,15
"Fanny, Curitiba",795000,190.0,,,,36
"Tatuquara, Curitiba",379990,83.0,2.0,2.0,1.0,73
"Boa Vista, Curitiba",559130,110.0,3.0,1.0,3.0,15
"Bairro Alto, Curitiba",429160,100.0,3.0,1.0,3.0,10
"Bairro Alto, Curitiba",429730,100.0,3.0,1.0,3.0,10
"Pinheirinho, Curitiba",360000,58.0,2.0,2.0,2.0,55
"Água Verde, Curitiba",1700000,200.0,3.0,3.0,3.0,1
"Bacacheri, Curitiba",929500,138.0,3.0,2.0,2.0,9
"Santa Cândida, Curitiba",779560,183.0,4.0,4.0,2.0,60
"Cajuru, Curitiba",500000,140.0,3.0,2.0,4.0,21
"Bom Retiro, Curitiba",1150000,212.0,4.0,2.0,4.0,16
"Campo Comprido, Curitiba",870000,180.0,3.0,,3.0,23
"Tingui, Curitiba",1650000,400.0,4.0,,,74
"Barreirinha, Curitiba",399000,70.0,3.0,2.0,3.0,12
"Uberaba, Curitiba",670000,116.0,3.0,2.0,3.0,75
"Cajuru, Curitiba",549000,115.0,3.0,3.0,1.0,21
"Campo de Santana, Curitiba",250000,41.0,2.0,1.0,1.0,24
"Campo de Santana, Curitiba",215000,40.0,2.0,1.0,1.0,24
"Campo de Santana, Curitiba",220000,40.0,2.0,1.0,1.0,24
"Campo de Santana, Curitiba",180000,39.0,2.0,1.0,1.0,24
"Tatuquara, Curitiba",329000,80.0,3.0,1.0,2.0,73
"Campo de Santana, Curitiba",220000,55.0,2.0,2.0,1.0,24
"Cristo Rei, Curitiba",1300000,234.0,3.0,3.0,4.0,34
"Cidade Industrial, Curitiba",770000,360.0,3.0,4.0,2.0,33
"Cascatinha, Curitiba",1548440,152.0,3.0,2.0,4.0,27
"Uberaba, Curitiba",550000,109.0,3.0,2.0,4.0,75
"Santa Felicidade, Curitiba",1500000,280.0,3.0,4.0,4.0,61
"Santa Felicidade, Curitiba",640000,207.0,3.0,3.0,4.0,61
"Bairro Alto, Curitiba",429000,98.0,3.0,3.0,2.0,10
"Cidade Industrial, Curitiba",314890,92.0,2.0,2.0,1.0,33
"Lindóia, Curitiba",669800,171.0,3.0,3.0,4.0,48
"Cajuru, Curitiba",589000,119.0,3.0,1.0,3.0,21
"Uberaba, Curitiba",415000,101.0,3.0,3.0,2.0,75
"Atuba, Curitiba",1389460,368.0,4.0,4.0,4.0,7
"Jardim das Américas, Curitiba",3200000,612.0,5.0,3.0,7.0,45
"Fanny, Curitiba",1980000,736.0,4.0,10.0,8.0,36
"Boqueirão, Curitiba",660000,113.0,3.0,2.0,3.0,17
"Uberaba, Curitiba",820000,142.0,3.0,3.0,3.0,75
"Bairro Alto, Curitiba",604560,145.0,3.0,2.0,3.0,10
"Boa Vista, Curitiba",618250,132.0,3.0,2.0,3.0,15
"Bom Retiro, Curitiba",1149480,239.0,3.0,4.0,5.0,16
"Pinheirinho, Curitiba",1073000,230.0,3.0,2.0,2.0,55
"Bairro Alto, Curitiba",379570,111.0,3.0,2.0,3.0,10
"Campo Comprido, Curitiba",759490,144.0,3.0,1.0,2.0,23
"Santa Felicidade, Curitiba",450000,126.0,3.0,2.0,2.0,61
"Capão Raso, Curitiba",739000,161.0,3.0,3.0,3.0,26
"Bom Retiro, Curitiba",954640,165.0,3.0,2.0,3.0,16
"Uberaba, Curitiba",749001,200.0,3.0,2.0,4.0,75
"Vila Izabel, Curitiba",889400,250.0,3.0,4.0,4.0,77
"Bairro Alto, Curitiba",59799730,115.0,3.0,3.0,3.0,10
"Capão da Imbuia, Curitiba",789990,134.0,3.0,2.0,3.0,25
"Bairro Alto, Curitiba",360000,11.0,3.0,1.0,2.0,10
"Pilarzinho, Curitiba",576000,134.0,3.0,4.0,3.0,54
"Sitio Cercado, Curitiba",434720,75.0,2.0,2.0,2.0,70
"Campo Comprido, Curitiba",2200005,256.0,4.0,2.0,5.0,23
"Ahú, Curitiba",750000,166.0,3.0,2.0,5.0,2
"Tatuquara, Curitiba",320000,120.0,4.0,2.0,3.0,73
"Atuba, Curitiba",504000,100.0,2.0,1.0,2.0,7
"Santa Felicidade, Curitiba",890000,202.0,3.0,2.0,1.0,61
"Umbará, Curitiba",499900,94.0,4.0,4.0,3.0,76
"Umbará, Curitiba",599000,155.0,3.0,2.0,3.0,76
"Butiatuvinha, Curitiba",980000,100.0,3.0,12.0,2.0,18
"Portão, Curitiba",755000,111.0,3.0,2.0,3.0,56
"Sitio Cercado, Curitiba",550000,126.0,3.0,4.0,1.0,70
"Tatuquara, Curitiba",150000,120.0,3.0,3.0,3.0,73
"Umbará, Curitiba",410000,215.0,4.0,3.0,2.0,76
"Cidade Industrial, Curitiba",450000,90.0,2.0,2.0,2.0,33
"Alto Boqueirão, Curitiba",290005,95.0,3.0,2.0,2.0,3
"São Braz, Curitiba",1999000,230.0,4.0,2.0,4.0,64
"Bairro Alto, Curitiba",1300010,190.0,3.0,4.0,3.0,10
"Santa Cândida, Curitiba",320000,113.0,3.0,,2.0,60
"Vista Alegre, Curitiba",950000,142.0,3.0,2.0,3.0,78
"Fazendinha, Curitiba",1250000,800.0,5.0,4.0,9.0,37
"Uberaba, Curitiba",1099900000,273.0,4.0,3.0,3.0,75
"Abranches, Curitiba",798080,239.0,3.0,3.0,3.0,0
"Pilarzinho, Curitiba",1531070,408.0,4.0,7.0,5.0,54
"Cidade Industrial, Curitiba",250000,76.0,2.0,,2.0,33
"Atuba, Curitiba",695000,150.0,3.0,2.0,3.0,7
"Novo Mundo, Curitiba",720000,152.0,,,,51
"Campo de Santana, Curitiba",199000,45.0,2.0,1.0,1.0,24
"Campina do Siqueira, Curitiba",1980000,269.0,3.0,2.0,4.0,22
"Pinheirinho, Curitiba",566700,116.0,3.0,2.0,3.0,55
"Atuba, Curitiba",689901,183.0,4.0,2.0,4.0,7
"Barreirinha, Curitiba",779270,285.0,4.0,3.0,2.0,12
"Santa Felicidade, Curitiba",1490000,299.0,4.0,7.0,5.0,61
"Barreirinha, Curitiba",429000,130.0,3.0,2.0,2.0,12
"Ecoville, Curitiba",2700000,316.0,4.0,4.0,4.0,35
"Uberaba, Curitiba",790000,140.0,3.0,,3.0,75
"Fazendinha, Curitiba",639000,101.0,7.0,4.0,4.0,37
"Boqueirão, Curitiba",1080005,243.0,3.0,2.0,4.0,17
"Portão, Curitiba",1500000,430.0,3.0,2.0,3.0,56
"Bom Retiro, Curitiba",993115,165.0,3.0,1.0,3.0,16
"Cachoeira, Curitiba",469080,137.0,,,,20
"Santa Cândida, Curitiba",799000,110.0,3.0,3.0,2.0,60
"Santa Felicidade, Curitiba",749000,130.0,3.0,3.0,2.0,61
"Cachoeira, Curitiba",579820,125.0,,,,20
"Santa Cândida, Curitiba",499000,94.0,3.0,2.0,3.0,60
"Boqueirão, Curitiba",700000,155.0,4.0,6.0,2.0,17
"Uberaba, Curitiba",560000,110.0,3.0,2.0,4.0,75
"Vila Izabel, Curitiba",1049340,250.0,3.0,4.0,2.0,77
"Uberaba, Curitiba",749000,245.0,3.0,2.0,3.0,75
"Fazendinha, Curitiba",1100000,200.0,3.0,12.0,2.0,37
"Novo Mundo, Curitiba",1250007,234.0,4.0,3.0,4.0,51
"Cidade Industrial, Curitiba",620000,79.0,3.0,1.0,2.0,33
"Água Verde, Curitiba",1044880,253.0,3.0,2.0,4.0,1
"Pinheirinho, Curitiba",290000,300.0,1.0,5.0,2.0,55
"Bairro Alto, Curitiba",640000,195.0,3.0,2.0,3.0,10
"Santa Felicidade, Curitiba",1348590,190.0,4.0,3.0,5.0,61
"Campo Comprido, Curitiba",3000000,380.0,4.0,5.0,5.0,23
"Boa Vista, Curitiba",1199490,24800.0,,,,15
"Centro, Curitiba",190000,45.0,2.0,1.0,1.0,28
"Santa Cândida, Curitiba",435000,107.0,3.0,2.0,1.0,60
"Uberaba, Curitiba",1790000,286.0,,,,75
"Cidade Industrial, Curitiba",280000,140.0,3.0,2.0,3.0,33
"Cajuru, Curitiba",260000,100.0,2.0,2.0,1.0,21
"Seminário, Curitiba",2880728,184.0,4.0,3.0,5.0,69
"Orleans, Curitiba",1096150,250.0,4.0,4.0,5.0,52
"Hauer, Curitiba",890000,144.0,2.0,1.0,2.0,41
"Santa Quitéria, Curitiba",1490000,250.0,6.0,2.0,2.0,62
"Mercês, Curitiba",948000,177.0,3.0,2.0,4.0,49
"Santa Felicidade, Curitiba",850000,155.0,3.0,1.0,3.0,61
"Bairro Alto, Curitiba",520000,113.0,3.0,2.0,2.0,10
"Sitio Cercado, Curitiba",399000,140.0,3.0,1.0,2.0,70
"Fazendinha, Curitiba",650000,130.0,3.0,2.0,4.0,37
"Portão, Curitiba",690000,160.0,3.0,3.0,4.0,56
"Barreirinha, Curitiba",850000,176.0,3.0,5.0,3.0,12
"Xaxim, Curitiba",650000,212.0,3.0,4.0,2.0,79
"Abranches, Curitiba",550005,231.0,4.0,2.0,3.0,0
"Bairro Alto, Curitiba",650007,163.0,3.0,4.0,1.0,10
"Bairro Alto, Curitiba",1500000,60.0,2.0,,1.0,10
"Bairro Alto, Curitiba",1100000,303.0,4.0,10.0,4.0,10
"Portão, Curitiba",1500000,435.0,3.0,2.0,4.0,56
"Tatuquara, Curitiba",210000,45.0,2.0,2.0,1.0,73
"Portão, Curitiba",650000,154.0,3.0,,2.0,56
"Boqueirão, Curitiba",792000,142.0,3.0,2.0,4.0,17
"Boqueirão, Curitiba",559000,101.0,3.0,2.0,3.0,17
"Santa Quitéria, Curitiba",790000,194.0,4.0,3.0,3.0,62
"Alto Boqueirão, Curitiba",1000000,192.0,4.0,2.0,3.0,3
"Cascatinha, Curitiba",1499560,160.0,3.0,2.0,2.0,27
"Santa Felicidade, Curitiba",1249080,144.0,3.0,2.0,3.0,61
"Santo Inácio, Curitiba",630000,175.0,3.0,,,63
"Santa Felicidade, Curitiba",650000,102.0,3.0,2.0,3.0,61
"Água Verde, Curitiba",1285000,207.0,3.0,1.0,4.0,1
"Pinheirinho, Curitiba",280000,127.0,3.0,2.0,1.0,55
"Capão Raso, Curitiba",799000,165.0,2.0,2.0,2.0,26
"Boqueirão, Curitiba",849000,195.0,4.0,3.0,4.0,17
"Boqueirão, Curitiba",850011,114.0,3.0,2.0,3.0,17
"Uberaba, Curitiba",650000,198.0,3.0,3.0,4.0,75
"Guabirotuba, Curitiba",1199000,198.0,3.0,2.0,4.0,39
"Alto Boqueirão, Curitiba",495000,100.0,3.0,3.0,3.0,3
"Capão Raso, Curitiba",620000,128.0,4.0,3.0,1.0,26
"Guabirotuba, Curitiba",940005,150.0,3.0,2.0,4.0,39
"Jardim das Américas, Curitiba",760000,126.0,3.0,2.0,4.0,45
"Jardim das Américas, Curitiba",872000,146.0,3.0,1.0,4.0,45
"Guabirotuba, Curitiba",890000,260.0,3.0,2.0,4.0,39
"Santa Felicidade, Curitiba",3980001,369.0,4.0,2.0,5.0,61
"Bairro Alto, Curitiba",585000,120.0,,,,10
"Pinheirinho, Curitiba",320000,,,,,55
"Rebouças, Curitiba",1450000,233.0,4.0,7.0,4.0,58
"Capão Raso, Curitiba",780000,170.0,3.0,2.0,3.0,26
"Guaíra, Curitiba",1220001,273.0,4.0,4.0,4.0,40
"Uberaba, Curitiba",485000,85.0,3.0,2.0,3.0,75
"Campo Comprido, Curitiba",590000,159.0,3.0,1.0,3.0,23
"Portão, Curitiba",912000,153.0,3.0,2.0,3.0,56
"Tatuquara, Curitiba",350000,101.0,3.0,1.0,2.0,73
"Tatuquara, Curitiba",250000,60.0,3.0,1.0,1.0,73
"Mossunguê, Curitiba",860000,135.0,3.0,2.0,4.0,50
"Atuba, Curitiba",670000,165.0,3.0,2.0,2.0,7
"Guaíra, Curitiba",599000,95.0,3.0,2.0,2.0,40
"Santa Cândida, Curitiba",588000,118.0,2.0,2.0,2.0,60
"Água Verde, Curitiba",1024520,146.0,3.0,2.0,2.0,1
"Jardim Social, Curitiba",1422000,158.0,3.0,2.0,3.0,44
"Santa Cândida, Curitiba",786457,112.0,3.0,1.0,3.0,60
"Bom Retiro, Curitiba",993112,165.0,3.0,1.0,3.0,16
"Boqueirão, Curitiba",450000,94.0,3.0,3.0,2.0,17
"Abranches, Curitiba",1094000,158.0,3.0,2.0,3.0,0
"Bairro Alto, Curitiba",1498410,212.0,3.0,2.0,4.0,10
"Mossunguê, Curitiba",1340000,210.0,3.0,2.0,4.0,50
"Uberaba, Curitiba",650000,125.0,3.0,2.0,3.0,75
"Tatuquara, Curitiba",370000,101.0,3.0,1.0,3.0,73
"Xaxim, Curitiba",649000,133.0,3.0,,2.0,79
"Cajuru, Curitiba",320000,76.0,2.0,2.0,2.0,21
"Uberaba, Curitiba",648010,150.0,3.0,2.0,3.0,75
"Pinheirinho, Curitiba",320000,57.0,2.0,2.0,2.0,55
"Santo Inácio, Curitiba",7500000,900.0,4.0,6.0,7.0,63
"Santa Quitéria, Curitiba",1400000,424.0,4.0,8.0,4.0,62
"Capão Raso, Curitiba",779000,170.0,3.0,2.0,2.0,26
"Prado Velho, Curitiba",7000000,486.0,3.0,17.0,6.0,57
"Ahú, Curitiba",1350000,400.0,4.0,6.0,7.0,2
"Barreirinha, Curitiba",1390000,131.0,3.0,2.0,3.0,12
"Bom Retiro, Curitiba",958000,166.0,3.0,2.0,4.0,16
"Santa Felicidade, Curitiba",1184368,167.0,3.0,2.0,5.0,61
"Uberaba, Curitiba",795000,130.0,3.0,3.0,4.0,75
"Lindóia, Curitiba",1390000,264.0,5.0,3.0,3.0,48
"Santa Felicidade, Curitiba",1150000,191.0,4.0,4.0,3.0,61
"Bacacheri, Curitiba",790000,172.0,3.0,2.0,5.0,9
"Santa Cândida, Curitiba",289000,88.0,3.0,,1.0,60
"Cajuru, Curitiba",550000,99.0,3.0,2.0,3.0,21
"Guabirotuba, Curitiba",477000,109.0,3.0,2.0,3.0,39
"Vitória Régia, Curitiba",315000,72.0,2.0,2.0,1.0,-1
"Boqueirão, Curitiba",644800,114.0,3.0,2.0,3.0,17
"Sitio Cercado, Curitiba",414700,82.0,3.0,1.0,3.0,70
"Santo Inácio, Curitiba",719800,140.0,3.0,2.0,3.0,63
"Santa Cândida, Curitiba",608604,105.0,3.0,2.0,3.0,60
"Santo Inácio, Curitiba",699000,140.0,3.0,2.0,3.0,63
"Alto Boqueirão, Curitiba",483890,108.0,3.0,2.0,3.0,3
"Pinheirinho, Curitiba",503800,106.0,3.0,2.0,3.0,55
"Pinheirinho, Curitiba",574700,110.0,3.0,2.0,3.0,55
"Uberaba, Curitiba",548800,107.0,3.0,,,75
"Guabirotuba, Curitiba",366800,62.0,2.0,1.0,2.0,39
"Xaxim, Curitiba",680000,,,,,79
"Cidade Industrial, Curitiba",943000,133.0,3.0,1.0,2.0,33
"Boa Vista, Curitiba",560000,105.0,3.0,2.0,2.0,15
"Xaxim, Curitiba",980000,220.0,4.0,2.0,4.0,79
